"","X","d","d_h","h","a","mean_diff","mean_h","mean_p","U95","L95","U90","L90","U80","L80","C95","C90","C80","d_hat"
"38",38,-3,-1,2,0.3,0.726401582729828,-1.49565837058307,-1.14910098574165,-0.00756978063467705,-2.79328036306526,-0.185705150442009,-2.50563731751245,-0.396909711318303,-2.19157467898657,0.486,0.658,0.812,-1.2636781778888
"39",39,-3,0,2,0.3,0.692015079971306,-0.562447819709942,-0.13199373557865,0.79775136836391,-1.45449499542039,0.637689020344106,-1.2412874845952,0.449356184114332,-1.00532724120262,0.03,0.07,0.152,-0.263421816893909
"40",40,-3,1,2,0.3,0.566583831707034,1.24589694018786,0.928649393736854,2.06937699429409,0.0352298310755021,1.90434546694403,0.20484305507553,1.71574804433567,0.397820970221093,0,0,0,1.05853568065787
"41",41,-3,2,2,0.3,1.09434532971908,2.91641464096132,1.89833923933353,3.45319599840999,1.11452136845366,3.23769264849609,1.28780229415699,3.00085253893806,1.48839318400956,0,0,0,2.23419121375596
"42",42,-3,3,2,0.3,0.601466469638368,3.00862154393426,2.817975549603,4.36445065360077,1.68161725496315,4.10483684266224,1.86683053217592,3.81722418563826,2.08439528707828,0,0,0,2.93011926162226
"43",43,-3,-3,3,0.3,1.13724088436836,-3.54385662988772,-2.40661574551936,-1.20894536513541,-5.20120262004928,-1.43053434308091,-4.76408740270861,-1.70193931670435,-4.28459651374375,1,1,1,-2.92558996182661
"44",44,-3,-2,3,0.3,0.712390144716818,-2.12733395130909,-1.92438708346364,-0.680111660360735,-3.80635403144334,-0.866894159005372,-3.47127346990177,-1.09089352690984,-3.10521391002709,0.976,0.992,1,-2.05488962934552
"45",45,-3,-1,3,0.3,0.661316680718872,-1.07885336605908,-1.14910098574165,-0.000810139414494172,-2.41353400087103,-0.160790217473471,-2.17171387487547,-0.349055728861158,-1.90714176852678,0.478,0.678,0.822,-1.10567105601504
"46",46,-3,0,3,0.3,0.575155616070296,-0.0969228817545173,-0.13199373557865,0.851612864391318,-1.1314842794919,0.706401445423032,-0.951419502537791,0.536839004014625,-0.749444692344414,0.006,0.02,0.066,-0.0968408504719676
"47",47,-3,1,3,0.3,0.69807793672614,1.49378209097138,0.928649393736854,2.13427903815258,0.277280243948924,1.98218950231756,0.428694987915114,1.80901004827594,0.601985379112038,0,0,0,1.20525536492339
"48",48,-3,2,3,0.3,0.702054813625418,2.36298839140216,1.89833923933353,3.19155251875007,1.10356011744591,3.00467746766249,1.26025405919631,2.796093360188,1.44136481514424,0,0,0,2.11033950669163
"49",49,-3,3,3,0.3,0.595555576499241,2.74350393765871,2.817975549603,4.06668633137853,1.69030042237436,3.84072464665982,1.85905567881359,3.59121473603163,2.05539922644605,0,0,0,2.80743263640976
"50",50,-3,-3,4,0.3,1.33134803290658,-3.73796377842594,-2.40661574551936,-1.34050943755169,-5.27426576176657,-1.55735294536988,-4.8435001821567,-1.82296523782225,-4.37135750942269,1,1,1,-3.03041343655379
"51",51,-3,-2,4,0.3,0.754065524224054,-2.3875626765267,-1.92438708346364,-0.833095219557661,-3.91460216212643,-1.0163388595311,-3.58365614104764,-1.23588703913601,-3.22058700646804,0.996,1,1,-2.18492347908038
"52",52,-3,-1,4,0.3,0.668995849003217,-1.18670152125669,-1.14910098574165,-0.109167225145668,-2.39866411361104,-0.261651603289573,-2.17105074731816,-0.440964753331637,-1.91954319094664,0.63,0.798,0.906,-1.1589671903631
"53",53,-3,0,4,0.3,0.578215164340524,-0.0390900685136366,-0.13199373557865,0.818740936609758,-1.02290196428886,0.682185916685586,-0.858180588393699,0.523380955422559,-0.67201907676479,0.004,0.01,0.044,-0.0657862141729583
"54",54,-3,1,4,0.3,0.611045815984086,1.34145689267147,0.928649393736854,2.02044972907689,0.296641013571257,1.88001674098202,0.437658128247557,1.72026520003984,0.6004582987276,0,0,0,1.16059110433965
"55",55,-3,2,4,0.3,0.728711736425913,2.41323577237169,1.89833923933353,3.17933666326375,1.21023892193781,3.00498328867882,1.35846802910508,2.8078411687527,1.52957913959945,0,0,0,2.16099847150132
"56",56,-3,3,4,0.3,0.59245608126345,2.90729376390005,2.817975549603,4.08717654068884,1.81920329305034,3.87188238332197,1.97901019188333,3.63427632063996,2.16646995104314,0,0,0,2.88559920354789
"57",57,-3,-3,1,0.5,0.436633409370081,-2.61067424430147,-2.40661574551936,-0.92439595530968,-5.02806815784296,-1.15366145464483,-4.58264814696704,-1.43438129287976,-4.09274556261465,0.988,1,1,-2.69532324804263
"58",58,-3,-2,1,0.5,0.810735515488689,-2.61067424430147,-1.92438708346364,-0.650659719833414,-4.34417556514633,-0.864438925383549,-3.94840020159341,-1.1235859414076,-3.5122315682744,0.908,0.966,0.986,-2.26116365054332
"59",59,-3,-1,1,0.5,0.752272716025691,-0.641158423794436,-1.14910098574165,0.245577296689176,-2.41342103911688,0.0699485615405827,-2.1440322228765,-0.137184053074409,-1.85041412987564,0.298,0.426,0.608,-0.967598086946758
"60",60,-3,0,1,0.5,0.587742138111681,0.0496509638937835,-0.13199373557865,1.02393343079963,-1.21923507022599,0.860518457704898,-1.01195234783129,0.669778265416826,-0.780938860272104,0.006,0.024,0.07,-0.0435274717801223
"61",61,-3,1,1,0.5,0.717337944550777,1.52471634493595,0.928649393736854,2.21160014889193,0.0987826417297168,2.03931159534373,0.27421200050591,1.84248479631719,0.473672180742707,0,0,0,1.15875428481811
"62",62,-3,2,1,0.5,1.09785423250118,2.92045560874479,1.89833923933353,3.50680242172441,1.07181024958528,3.28106189476945,1.25109965340036,3.03263895159221,1.45868436351192,0,0,0,2.2338525020525
"63",63,-3,3,1,0.5,0.599467286747204,2.70522743686692,2.817975549603,4.29454996308653,1.61702906407246,4.03937258277051,1.80453001444707,3.75489967482751,2.02424930002602,0,0,0,2.8704718747657
"64",64,-3,-3,2,0.5,0.710089693905469,-3.11586543050954,-2.40661574551936,-1.18940532747424,-5.18483353825215,-1.41008627152851,-4.74679144771136,-1.68073607884195,-4.26664673958614,1,1,1,-2.90544080618777
"65",65,-3,-2,2,0.5,1.19186967540721,-3.11586543050954,-1.92438708346364,-0.94218295534542,-4.53529705791482,-1.14723601998863,-4.14455420480555,-1.39571663677733,-3.71791812830174,0.988,1,1,-2.49980955331967
"66",66,-3,-1,2,0.5,0.726401582729828,-1.49565837058307,-1.14910098574165,-0.149136558751423,-2.70264495131948,-0.314010335767866,-2.44093921941204,-0.508236922892112,-2.15579571339075,0.666,0.804,0.906,-1.30438568861667
