"","X","d","d_h","h","a","mean_diff","mean_h","mean_p","U95","L95","U90","L90","U80","L80","C95","C90","C80","d_hat"
"227",87,-2,-1,1,0.7,1.13355430470587,-0.145691255052942,-1.15396297347543,0.69083595991241,-2.24749072716973,0.489376869049648,-1.95401534888268,0.25598870637451,-1.63198376487381,0,0.094,0.35,-0.661539122259681
"228",88,-2,0,1,0.7,1.06819942774619,0.67338689749216,-0.240252588066083,1.47437893935067,-1.10867147885925,1.27541722167292,-0.875084523825359,1.04857253214964,-0.614888010281788,0,0,0,0.227075262819506
"229",89,-2,1,1,0.7,1.10338410245942,-0.0903405930139406,0.862288797940845,1.76233998731384,-0.773964184603679,1.56020283505494,-0.553134206983336,1.32962518493635,-0.305136318867022,0,0,0.016,0.517548165860012
"230",90,-2,2,1,0.7,0.748746299182262,1.38810625212089,1.82329242797051,3.11696549140908,0.450330334254336,2.86836441584664,0.650070910178776,2.59528755224968,0.877626880681682,0,0,0,1.7221687395767
"231",91,-2,3,1,0.7,1.22413063514273,1.38847492623292,2.56837663533737,3.66970124981578,0.832971939187238,3.39443566865305,1.03217833230756,3.09198103468845,1.26343414030738,0,0,0,2.15599425575475
"232",92,-2,-3,2,0.7,0.799959632237167,-2.80606170288318,-2.00610207064601,-0.888068163471555,-5.16454235909719,-1.12550538913497,-4.70014968418497,-1.41543320096147,-4.18938167321327,0.994,1,1,-2.7283712842009
"233",93,-2,-2,2,0.7,0.65601100368278,-1.73457993110551,-1.7107407814552,-0.350018290560042,-3.73467529002568,-0.552547499507702,-3.37230812927436,-0.795257379225685,-2.97430980089712,0.896,0.944,0.988,-1.83669490324533
"234",94,-2,-1,2,0.7,1.15477496041754,-0.114605924148349,-1.15396297347543,0.644431806215418,-1.73389986123072,0.474993502374945,-1.50757998073206,0.279421906255492,-1.25626700292548,0,0,0.256,-0.471490040612211
"235",95,-2,0,2,0.7,1.11086797081994,0.73614319968462,-0.240252588066083,1.44281010902695,-0.683179703724574,1.27530722503993,-0.497409005692349,1.08451682171473,-0.289940628865455,0,0,0,0.402499035038958
"236",96,-2,1,2,0.7,0.872693739561163,0.302756720216345,0.862288797940845,1.61838662201608,-0.488203678997186,1.44857817006049,-0.30963521448305,1.25530952558201,-0.107334990960027,0,0,0,0.576547424385605
"237",97,-2,2,2,0.7,0.713034137700684,1.48168404202134,1.82329242797051,2.83882212543873,0.609745560230607,2.63519541421572,0.776786323810947,2.40866537106018,0.968448284850829,0,0,0,1.67826540802654
"238",98,-2,3,2,0.7,0.831339289170669,1.9266937669535,2.56837663533737,3.59958352264582,1.13109305753704,3.3613908210081,1.30234264391499,3.09723061903124,1.50308923670522,0,0,0,2.28105514093111
"239",99,-2,-3,3,0.7,1.08828621416812,-3.09438828481413,-2.00610207064601,-1.14359693427497,-5.3104294088037,-1.37140343318689,-4.85245035092289,-1.65010381575261,-4.34890634757962,1,1,1,-2.92705608588777
"240",100,-2,-2,3,0.7,0.561408460975574,-2.11865774694025,-1.7107407814552,-0.649894235156293,-3.93769836334021,-0.841879720859682,-3.5830494992133,-1.07455046467851,-3.19339299241144,0.986,0.996,1,-2.08627765742732
"241",101,-2,-1,3,0.7,0.998226265190857,-0.383557626470079,-1.15396297347543,0.418809458059063,-1.72698071675705,0.268015326457321,-1.52183637327823,0.0910437689210346,-1.29711550480562,0,0.124,0.35,-0.588079550741351
"242",102,-2,0,3,0.7,0.849205008795738,0.227831460976067,-0.240252588066083,1.05067655114146,-0.864523947338745,0.905311715844969,-0.695794054869948,0.73657095469741,-0.504858676021995,0,0,0,0.122386207633988
"243",103,-2,1,3,0.7,0.710215485503793,0.690950292141736,0.862288797940845,1.700404468706,-0.137118279818063,1.54970272212241,0.0134055394616099,1.37761113986922,0.185033101802143,0,0,0,0.781748264873959
"244",104,-2,2,3,0.7,0.681384692474314,1.77759695952896,1.82329242797051,2.89512412133979,0.878132482215185,2.71060768596801,1.02570601622105,2.50503970872241,1.19776644536831,0,0,0,1.84072210982851
"245",105,-2,3,3,0.7,0.636847482562999,2.44225647754035,2.56837663533737,3.86022900152458,1.49194016003914,3.62664290475538,1.65013716039486,3.36955255823098,1.83777642322784,0,0,0,2.58279934985638
"246",106,-2,-3,4,0.7,0.371939841972426,-2.36595694438079,-2.00610207064601,-0.954950388488101,-4.33163940692024,-1.14715364908526,-3.96074522115842,-1.38183856579264,-3.55722865896534,1,1,1,-2.41729432425406
"247",107,-2,-2,4,0.7,0.757022101873337,-1.36966313525823,-1.7107407814552,-0.372576960872937,-2.89053129186219,-0.531611709689747,-2.63059335007359,-0.720888803384631,-2.34571053855759,0.95,0.996,0.998,-1.50489629003561
"248",108,-2,-1,4,0.7,1.05455148635898,-0.279940201904151,-1.15396297347543,0.430887135301864,-1.46108040645059,0.295031333212395,-1.28729956225717,0.135868643409076,-1.09055077054426,0,0.002,0.34,-0.466245851357861
"249",109,-2,0,4,0.7,0.918339716849799,0.384335888367395,-0.240252588066083,1.09429138162399,-0.609776093674666,0.962310394949703,-0.4627732677282,0.809980766002053,-0.295822777537651,0,0,0,0.261337378826378
"250",110,-2,1,4,0.7,0.752372900802019,0.550635120131627,0.862288797940845,1.4861718338194,-0.173853545925258,1.35229316621669,-0.0365633173167022,1.19932906588964,0.120961439133212,0,0,0,0.661010739815828
"251",111,-2,2,4,0.7,0.698465099442264,1.54189096130707,1.82329242797051,2.55897124803025,0.797018328172344,2.40318573597239,0.929852457835199,2.22711192007393,1.08345817793101,0,0,0,1.64844388253759
"252",112,-2,3,4,0.7,0.663016178575752,2.21656687101316,2.56837663533737,3.46089495306235,1.42513670592223,3.26742362423891,1.56631492525142,3.05251538726262,1.73282377288702,0,0,0,2.37801394579845
"253",113,-2,-3,1,1,0.33767951228186,-2.30207563998545,-2.00610207064601,-0.69869103243751,-5.06029823158802,-0.942446502383128,-4.58778720904543,-1.240395898713,-4.06991959505614,0.99,0.99,1,-2.58122184886283
"254",114,-2,-2,1,1,0.869605791857842,-0.997777820157779,-1.7107407814552,0.0371107982975545,-3.21738704902258,-0.163212217714353,-2.87307808370175,-0.404228031009948,-2.49795561515304,0.63,0.64,0.924,-1.40984622890826
"255",115,-2,-1,1,1,1.13355430470587,-0.145691255052942,-1.15396297347543,0.670876933311892,-1.98402353565815,0.486877724339033,-1.72444665645695,0.271932934914313,-1.43909222998212,0,0.01,0.332,-0.562152766901304
"256",116,-2,0,1,1,1.06819942774619,0.67338689749216,-0.240252588066083,1.46240734978803,-0.888518619499235,1.27913603796324,-0.681081736992135,1.07027209037742,-0.448203339880854,0,0,0,0.318286771623228
"257",117,-2,1,1,1,1.10338410245942,-0.0903405930139406,0.862288797940845,1.58740325487201,-0.75067753026463,1.4026831058696,-0.545832166055326,1.19204410988424,-0.316924535011242,0,0,0.014,0.443140083701113
"258",118,-2,2,1,1,0.748746299182262,1.38810625212089,1.82329242797051,2.97747370735677,0.530235545141142,2.75272891658293,0.712353121789754,2.50221158268955,0.922461945512597,0,0,0,1.69988504423967
"259",119,-2,3,1,1,1.22413063514273,1.38847492623292,2.56837663533737,3.43679966861249,0.852779324774259,3.19089306509794,1.03728325548417,2.91870622313439,1.25077827060495,0,0,0,2.0664058419941
"260",120,-2,-3,2,1,0.799959632237167,-2.80606170288318,-2.00610207064601,-1.11900396412394,-5.29592810200462,-1.34764628462819,-4.83728616733401,-1.62870177036976,-4.33451319783244,1,1,1,-2.90805859582374
"261",121,-2,-2,2,1,0.65601100368278,-1.73457993110551,-1.7107407814552,-0.485161770170219,-3.58277314940724,-0.67066785740925,-3.24890876286331,-0.894267747645978,-2.88814412583804,0.946,0.994,0.998,-1.84918400086776
"262",122,-2,-1,2,1,1.15477496041754,-0.114605924148349,-1.15396297347543,0.603473720560342,-1.48181090705185,0.453028104127787,-1.28782060820964,0.278581625284291,-1.07177367497174,0,0,0.096,-0.384636670070811
"263",123,-2,0,2,1,1.11086797081994,0.73614319968462,-0.240252588066083,1.41234779856069,-0.471999642792809,1.26387500241476,-0.31209641803071,1.09288963012094,-0.129625678646545,0,0,0,0.484749801520014
"264",124,-2,1,2,1,0.872693739561163,0.302756720216345,0.862288797940845,1.46377484255194,-0.416679483565988,1.313748233022,-0.258498343444172,1.14145942504607,-0.0783122979464367,0,0,0,0.534070961029272
"265",125,-2,2,2,1,0.713034137700684,1.48168404202134,1.82329242797051,2.68866168539988,0.700487633217101,2.50933196880027,0.848371066122999,2.31015848351348,1.02152143011169,0,0,0,1.65722573195983
"266",126,-2,3,2,1,0.831339289170669,1.9266937669535,2.56837663533737,3.40394242412313,1.2038912512375,3.19408316990077,1.35859418016025,2.96233216721141,1.54017397460867,0,0,0,2.23576752129268
"267",127,-2,-3,3,1,1.08828621416812,-3.09438828481413,-2.00610207064601,-1.39534636120622,-5.45843518145308,-1.61534631026791,-5.00903338063634,-1.88579008669357,-4.51666263043462,1,1,1,-3.12982153233472
"268",128,-2,-2,3,1,0.561408460975574,-2.11865774694025,-1.7107407814552,-0.815261695918674,-3.82432373861502,-0.993174994041626,-3.49920455050767,-1.20751756234209,-3.14562433262181,1,1,1,-2.13427441844055
"269",129,-2,-1,3,1,0.998226265190857,-0.383557626470079,-1.15396297347543,0.348887299001908,-1.51390890450188,0.215279246232912,-1.3411717894441,0.0600378080886144,-1.1473381965237,0,0.096,0.352,-0.532579893530355
"270",130,-2,0,3,1,0.849205008795738,0.227831460976067,-0.240252588066083,0.972679612221689,-0.704313064360464,0.844205623686,-0.558495668245731,0.695670174128936,-0.39313457274492,0,0,0,0.156322736014444
"271",131,-2,1,3,1,0.710215485503793,0.690950292141736,0.862288797940845,1.5779914390258,-0.0359348499147521,1.44625148255275,0.0958806058550392,1.29531599933192,0.246380815671114,0,0,0,0.77076784481029
"272",132,-2,2,3,1,0.681384692474314,1.77759695952896,1.82329242797051,2.7693755068058,0.989247090549553,2.60854252597781,1.12032173424965,2.42843083261476,1.27314952341561,0,0,0,1.84198653794465
"273",133,-2,3,3,1,0.636847482562999,2.44225647754035,2.56837663533737,3.71106444133266,1.60586345010601,3.50500285486834,1.7490011259132,3.27902722757566,1.91740358459621,0,0,0,2.58104085306919
"274",134,-2,-3,4,1,0.371939841972426,-2.36595694438079,-2.00610207064601,-1.12241636860522,-4.20144059123823,-1.29982996147271,-3.86548795697821,-1.51673796552147,-3.49938151656514,1,1,1,-2.46240289664203
"275",135,-2,-2,4,1,0.757022101873337,-1.36966313525823,-1.7107407814552,-0.476779362153271,-2.67013336781513,-0.618984774584515,-2.44936343289235,-0.787830998818417,-2.20721182204474,0.996,1,1,-1.47502629350616
"276",136,-2,-1,4,1,1.05455148635898,-0.279940201904151,-1.15396297347543,0.366330748247445,-1.26510534598867,0.247253587544873,-1.11774843612406,0.108288600619112,-0.951053441567332,0,0,0.334,-0.41308366267179
"277",137,-2,0,4,1,0.918339716849799,0.384335888367395,-0.240252588066083,1.02426467144875,-0.454282245114437,0.909319595731697,-0.327742477011851,0.776983492007123,-0.184446082102903,0,0,0,0.29948947904521
"278",138,-2,1,4,1,0.752372900802019,0.550635120131627,0.862288797940845,1.3608867843669,-0.0841569748282419,1.24466201408073,0.0352998465137072,1.11103750356417,0.171270401599621,0,0,0,0.642248164366993
"279",139,-2,2,4,1,0.698465099442264,1.54189096130707,1.82329242797051,2.42313163472729,0.889718211095226,2.28837924475394,1.00636067570535,2.13721899100079,1.14084408648615,0,0,0,1.63362254250309
"280",140,-2,3,4,1,0.663016178575752,2.21656687101316,2.56837663533737,3.29611259135566,1.52190384231825,3.13037829876888,1.64696143952766,2.94524127904702,1.79318452297509,0,0,0,2.35759482944218
"281",1,-1,-3,1,0.1,0.33767951228186,-2.30207563998545,-2.00610207064601,-0.0285148590245447,-4.72244230461621,-0.304222695976029,-4.22932869451262,-0.636497826863007,-3.68346047011223,0.774,0.828,0.85,-2.08720418925287
"282",2,-1,-2,1,0.1,0.869605791857842,-0.997777820157779,-1.7107407814552,0.253148158970587,-4.0880810982714,-0.0103437666049446,-3.63378254845876,-0.324702705479757,-3.13255502984742,0.488,0.634,0.638,-1.66576491998766
"283",3,-1,-1,1,0.1,1.13355430470587,-0.145691255052942,-1.15396297347543,0.707531120044887,-3.17067913182919,0.455407672448657,-2.77362447072454,0.159002919464622,-2.3383550298945,0.164,0.35,0.35,-1.0437590910186
"284",4,-1,0,1,0.1,1.06819942774619,0.67338689749216,-0.240252588066083,1.46314647009863,-1.92543809281244,1.21524055159865,-1.60128705393357,0.931920201578534,-1.24274690994101,0.014,0.086,0.088,-0.132680488560655
"285",5,-1,1,1,0.1,1.10338410245942,-0.0903405930139406,0.862288797940845,2.36376064495205,-0.814665739930644,2.09824882032557,-0.540842175406245,1.80141359228449,-0.236234330938764,0.002,0.016,0.016,0.784642592992378
"286",6,-1,2,1,0.1,0.748746299182262,1.38810625212089,1.82329242797051,3.55228056175257,0.217019021947851,3.23790083595332,0.463935565387563,2.89115905459456,0.748157937859735,0,0,0,1.79990838149894
"287",7,-1,3,1,0.1,1.22413063514273,1.38847492623292,2.56837663533737,4.4465803872499,0.802499032020492,4.08465011590017,1.05021275105586,3.68445715859716,1.33858902230458,0,0,0,2.47604633802797
"288",8,-1,-3,2,0.1,0.799959632237167,-2.80606170288318,-2.00610207064601,-0.132969256024894,-4.76967861427358,-0.40246459463007,-4.27991792682683,-0.728799662856189,-3.73839360484831,0.824,0.828,0.922,-2.16053653010776
"289",9,-1,-2,2,0.1,0.65601100368278,-1.73457993110551,-1.7107407814552,0.138593463823811,-4.14995996787108,-0.11809281686266,-3.69956470288712,-0.426082311580541,-3.20041065015382,0.614,0.634,0.71,-1.75038805964086
"290",10,-1,-1,2,0.1,1.15477496041754,-0.114605924148349,-1.15396297347543,0.709642991300654,-2.96108613682543,0.468737877836005,-2.58524947373983,0.187050738521854,-2.1726515912872,0.082,0.338,0.35,-0.951218084664944
"291",11,-1,0,2,0.1,1.11086797081994,0.73614319968462,-0.240252588066083,1.47279282262952,-1.7301916280401,1.23606516310282,-1.42702882949212,0.965184179379953,-1.09092719255304,0,0.034,0.088,-0.0435544169549445
"292",12,-1,1,2,0.1,0.872693739561163,0.302756720216345,0.862288797940845,2.28878976624544,-0.742776584747466,2.035582353542,-0.483372285429529,1.75331744138661,-0.193274057360789,0,0.01,0.016,0.781195989235724
"293",13,-1,2,2,0.1,0.713034137700684,1.48168404202134,1.82329242797051,3.46078394101699,0.269025202861174,3.15854448344025,0.505879730633432,2.82782767357791,0.777498082069015,0,0,0,1.78344452244692
"294",14,-1,3,2,0.1,0.831339289170669,1.9266937669535,2.56837663533737,4.39729102027912,0.874543971155332,4.04490055206731,1.11360599182519,3.65899878802101,1.39197137822908,0,0,0,2.49083710335917
"295",15,-1,-3,3,0.1,1.08828621416812,-3.09438828481413,-2.00610207064601,-0.222375181876602,-4.81200531101205,-0.488012395820934,-4.32690486941707,-0.808830110165506,-3.78949811738176,0.828,0.83,0.968,-2.22526576440818
"296",16,-1,-2,3,0.1,0.561408460975574,-2.11865774694025,-1.7107407814552,0.0375644510941186,-4.20199220843187,-0.214372311079733,-3.75319162701961,-0.517962138624694,-3.25973266728438,0.634,0.634,0.828,-1.82517970267653
"297",17,-1,-1,3,0.1,0.998226265190857,-0.383557626470079,-1.15396297347543,0.645221227592354,-2.90797018132857,0.413022901590092,-2.5429084553127,0.141377240409818,-2.14304574107442,0.102,0.344,0.35,-0.961050704322273
"298",18,-1,0,3,0.1,0.849205008795738,0.227831460976067,-0.240252588066083,1.35274037311997,-1.74683043183159,1.12659308092161,-1.45118539497361,0.866027422005517,-1.12449551340131,0,0.046,0.088,-0.109350627478835
"299",19,-1,1,3,0.1,0.710215485503793,0.690950292141736,0.862288797940845,2.28850013956144,-0.612433030097426,2.04468779632909,-0.367690989390368,1.77198661368434,-0.0928359933609675,0,0,0.014,0.839574474741913
"300",20,-1,2,3,0.1,0.681384692474314,1.77759695952896,1.82329242797051,3.46106224817717,0.370703474840468,3.16713678837384,0.596718902202602,2.84376034603131,0.856924579558498,0,0,0,1.83107924896045
"301",21,-1,3,3,0.1,0.636847482562999,2.44225647754035,2.56837663533737,4.46489686778679,0.994185717483742,4.11456914739073,1.2263862168883,3.73071721264714,1.49741063121815,0,0,0,2.57843125125865
"302",22,-1,-3,4,0.1,0.371939841972426,-2.36595694438079,-2.00610207064601,-0.215183540991534,-4.63825939297459,-0.470671344429137,-4.16708728592991,-0.77916127699172,-3.64678158702211,0.828,0.832,0.972,-2.14187305536489
"303",23,-1,-2,4,0.1,0.757022101873337,-1.36966313525823,-1.7107407814552,0.097087501196419,-3.89453225891764,-0.142924445400169,-3.46989377227768,-0.43049794298339,-3.00471296390301,0.618,0.634,0.784,-1.65969318384725
"304",24,-1,-1,4,0.1,1.05455148635898,-0.279940201904151,-1.15396297347543,0.654282300571616,-2.72743425896003,0.430657335492207,-2.38451968987188,0.169306421806163,-2.00448385315132,0.038,0.322,0.35,-0.880762293016407
"305",25,-1,0,4,0.1,0.918339716849799,0.384335888367395,-0.240252588066083,1.3670999733872,-1.58318114110293,1.14843638242873,-1.30365658661794,0.898835725760284,-0.996768968973384,0,0.01,0.088,-0.0327170402494846
"306",26,-1,1,4,0.1,0.752372900802019,0.550635120131627,0.862288797940845,2.17257993893416,-0.611572468359172,1.9423144917622,-0.375057091298397,1.68210678667118,-0.110232048893457,0,0,0.014,0.787094625793523
"307",27,-1,2,4,0.1,0.698465099442264,1.54189096130707,1.82329242797051,3.30086281824199,0.35683082782351,3.02762707285606,0.575596866275799,2.72177456214182,0.826280933154642,0,0,0,1.75684701122082
"308",28,-1,3,4,0.1,0.663016178575752,2.21656687101316,2.56837663533737,4.30256649984842,0.988533088285268,3.97179844454202,1.2118689763416,3.60633671661185,1.47212461080538,0,0,0,2.50633233720003
"309",29,-1,-3,1,0.3,0.33767951228186,-2.30207563998545,-2.00610207064601,-0.225232684804288,-4.81430272202674,-0.490911179651067,-4.32850978127997,-0.811920267985901,-3.79116399747836,0.828,0.832,0.968,-2.22757435563232
"310",30,-1,-2,1,0.3,0.869605791857842,-0.997777820157779,-1.7107407814552,0.192489539004553,-3.842201107721,-0.0525963540822033,-3.41511631279586,-0.344983217516828,-2.94575930989005,0.54,0.634,0.67,-1.58752480590011
"311",31,-1,-1,1,0.3,1.13355430470587,-0.145691255052942,-1.15396297347543,0.707228405079096,-2.77837206139373,0.476992809416018,-2.42351872259408,0.20880371928403,-2.03308931219512,0.032,0.308,0.35,-0.874391300426831
"312",32,-1,0,1,0.3,1.06819942774619,0.67338689749216,-0.240252588066083,1.47576982293545,-1.56565696068423,1.24917752131033,-1.27995784969309,0.989656114970536,-0.963693437255224,0,0.01,0.088,0.0294183719842768
"313",33,-1,1,1,0.3,1.10338410245942,-0.0903405930139406,0.862288797940845,2.10368967622373,-0.802851226393106,1.86692307138525,-0.551372068299803,1.59974532257727,-0.26972505804291,0,0.014,0.016,0.66887112982362
"314",34,-1,2,1,0.3,0.748746299182262,1.38810625212089,1.82329242797051,3.37666832793219,0.313755073383366,3.08917857835475,0.540844572063967,2.76992504804164,0.801000434342229,0,0,0,1.76758137467362
"315",35,-1,3,1,0.3,1.22413063514273,1.38847492623292,2.56837663533737,4.12077249955795,0.811044516938887,3.7953583872593,1.03851028365915,3.43258727732768,1.30315661386386,0,0,0,2.33825465191711
"316",36,-1,-3,2,0.3,0.799959632237167,-2.80606170288318,-2.00610207064601,-0.459860030823666,-4.93149868937466,-0.71372623112373,-4.45312981195105,-1.02168233407049,-3.92507800787672,0.842,0.976,0.99,-2.39931357158655
"317",37,-1,-2,2,0.3,0.65601100368278,-1.73457993110551,-1.7107407814552,-0.0790544857871897,-3.99858504748494,-0.313502724685217,-3.58104693851578,-0.592446313804325,-3.12095601750442,0.634,0.678,0.942,-1.79790627151343
"318",38,-1,-1,2,0.3,1.15477496041754,-0.114605924148349,-1.15396297347543,0.695695176503989,-2.35344284787535,0.490231411668625,-2.0473872296508,0.248770497231489,-1.71234382921499,0.002,0.144,0.35,-0.703424045561015
"319",39,-1,0,2,0.3,1.11086797081994,0.73614319968462,-0.240252588066083,1.47571130422882,-1.1987348561647,1.27233220308766,-0.955860436931648,1.03852244500255,-0.685426127231442,0,0,0.004,0.187992804799082
"320",40,-1,1,2,0.3,0.872693739561163,0.302756720216345,0.862288797940845,1.96923824726431,-0.631926153953553,1.75509598758694,-0.41022496602731,1.51449385071525,-0.160372391249247,0,0,0.008,0.679911683120238
"321",41,-1,2,2,0.3,0.713034137700684,1.48168404202134,1.82329242797051,3.1727040268832,0.422169127764202,2.91511081344762,0.627150855767303,2.63242699668478,0.862101679164986,0,0,0,1.73186945918625
"322",42,-1,3,2,0.3,0.831339289170669,1.9266937669535,2.56837663533737,4.03087450535092,0.986122653171283,3.73145610325059,1.19357876363412,3.39947316977897,1.43590994844032,0,0,0,2.38997998954186
"323",43,-1,-3,3,0.3,1.08828621416812,-3.09438828481413,-2.00610207064601,-0.639200247924569,-5.02517882819919,-0.88576233521376,-4.55448467041415,-1.1856355458107,-4.0340935257146,0.98,0.99,0.998,-2.53535679032603
"324",44,-1,-2,3,0.3,0.561408460975574,-2.11865774694025,-1.7107407814552,-0.289210676061173,-4.12018830296763,-0.512500316692222,-3.70861704121982,-0.782238718903921,-3.25601885321191,0.704,0.942,0.948,-1.96047410168821
"325",45,-1,-1,3,0.3,0.998226265190857,-0.383557626470079,-1.15396297347543,0.551119308398235,-2.29135918721022,0.358104380576521,-2.0061461885882,0.133306794729877,-1.69453914945959,0.002,0.27,0.35,-0.753737927430369
"326",46,-1,0,3,0.3,0.849205008795738,0.227831460976067,-0.240252588066083,1.2164700320808,-1.27869597601545,1.02998240002984,-1.05067940127459,0.814747681750024,-0.795590067201059,0,0,0.032,0.0220540055169112
"327",47,-1,1,3,0.3,0.710215485503793,0.690950292141736,0.862288797940845,1.99401752163654,-0.374218093723231,1.79638353236638,-0.176502035063827,1.5740286149928,0.0464207816394766,0,0,0,0.810130094671814
"328",48,-1,2,3,0.3,0.681384692474314,1.77759695952896,1.82329242797051,3.18731316924225,0.620219417380596,2.94700156883249,0.80859779680559,2.68058065314016,1.02531919316688,0,0,0,1.83728879205667
"329",49,-1,3,3,0.3,0.636847482562999,2.44225647754035,2.56837663533737,4.19042064354692,1.2335952196496,3.89476284511133,1.43109857267462,3.56843630847742,1.66123102336888,0,0,0,2.5852273480613
"330",50,-1,-3,4,0.3,0.371939841972426,-2.36595694438079,-2.00610207064601,-0.574278724497602,-4.54263436434805,-0.800052124830894,-4.11058297151263,-1.07269038194186,-3.63773583765917,0.988,0.99,1,-2.29018806428507
"331",51,-1,-2,4,0.3,0.757022101873337,-1.36966313525823,-1.7107407814552,-0.131847655693891,-3.40983681406959,-0.332459911429519,-3.06193720467697,-0.571183311280137,-2.68140911829553,0.636,0.86,0.946,-1.582554393488
"332",52,-1,-1,4,0.3,1.05455148635898,-0.279940201904151,-1.15396297347543,0.560903728281388,-2.02151135194241,0.383161944984391,-1.76744180551837,0.175466039408154,-1.48767478500604,0,0.102,0.35,-0.63533776363504
"333",53,-1,0,4,0.3,0.918339716849799,0.384335888367395,-0.240252588066083,1.24294900451872,-1.03813019345094,1.07022145263674,-0.832663823807946,0.87031974461531,-0.603669652679118,0,0,0,0.142244804493163
"334",54,-1,1,4,0.3,0.752372900802019,0.550635120131627,0.862288797940845,1.80684585905873,-0.387039282430068,1.62743755994638,-0.202470682841922,1.4236349414272,0.00494915401842405,0,0,0,0.715847544392597
"335",55,-1,2,4,0.3,0.698465099442264,1.54189096130707,1.82329242797051,2.90956357142891,0.580984043784198,2.69675889220364,0.753838142165248,2.45894948454439,0.953809037011217,0,0,0,1.69535825217498
"336",56,-1,3,4,0.3,0.663016178575752,2.21656687101316,2.56837663533737,3.8769671264833,1.20489617322056,3.6129751917305,1.38654676990755,3.3238850944676,1.59936316491062,0,0,0,2.43768506267546
"337",57,-1,-3,1,0.5,0.33767951228186,-2.30207563998545,-2.00610207064601,-0.388617300026265,-4.89584226933333,-0.645132165021238,-4.41561853527602,-0.956751885933361,-3.88399295133229,0.828,0.942,0.99,-2.34648642541002
"338",58,-1,-2,1,0.5,0.869605791857842,-0.997777820157779,-1.7107407814552,0.140267945725604,-3.62540831344078,-0.0903406945798943,-3.22807228270943,-0.364172383985336,-2.78885163921433,0.576,0.634,0.746,-1.52413984320153
"339",59,-1,-1,1,0.5,1.13355430470587,-0.145691255052942,-1.15396297347543,0.701376475727915,-2.47974237763526,0.487729423449682,-2.15619481341597,0.23858251866789,-1.80379142195602,0.002,0.204,0.35,-0.752000158080845
"340",60,-1,0,1,0.5,1.06819942774619,0.67338689749216,-0.240252588066083,1.47905699900523,-1.30695016347738,1.26814652696501,-1.04898628949077,1.0261518873497,-0.764987469447466,0,0,0.026,0.143282584130177
"341",61,-1,1,1,0.5,1.10338410245942,-0.0903405930139406,0.862288797940845,1.91033781859865,-0.789762756391323,1.69426220426746,-0.553974994317586,1.44726820318534,-0.291008289818043,0,0.004,0.016,0.582967133073372
"342",62,-1,2,1,0.5,0.748746299182262,1.38810625212089,1.82329242797051,3.2316933936484,0.390084243857828,2.96748498170687,0.602242168188537,2.67333637874196,0.843014602294167,0,0,0,1.74199712506986
"343",63,-1,3,1,0.5,1.22413063514273,1.38847492623292,2.56837663533737,3.86550380711431,0.821183223898993,3.56961313285202,1.03300629740816,3.24142536841475,1.27848350798332,0,0,0,2.23466290619249
"344",64,-1,-3,2,0.5,0.799959632237167,-2.80606170288318,-2.00610207064601,-0.69869103243751,-5.06029823158802,-0.942446502383128,-4.58778720904543,-1.240395898713,-4.06991959505614,0.99,0.99,1,-2.58122184886283
"345",65,-1,-2,2,0.5,0.65601100368278,-1.73457993110551,-1.7107407814552,-0.232394900226463,-3.85807605045449,-0.448762400507622,-3.4698684220173,-0.706294162620035,-3.04314530701373,0.67,0.932,0.946,-1.82214545287377
"346",66,-1,-1,2,0.5,1.15477496041754,-0.114605924148349,-1.15396297347543,0.670876933311892,-1.98402353565815,0.486877724339033,-1.72444665645695,0.271932934914313,-1.43909222998212,0,0.01,0.332,-0.562152766901304
"347",67,-1,0,2,0.5,1.11086797081994,0.73614319968462,-0.240252588066083,1.46240734978803,-0.888518619499235,1.27913603796324,-0.681081736992135,1.07027209037742,-0.448203339880854,0,0,0,0.318286771623228
"348",68,-1,1,2,0.5,0.872693739561163,0.302756720216345,0.862288797940845,1.76209466472215,-0.550303980300257,1.57549249644316,-0.352896715603035,1.36217140973532,-0.131545827422119,0,0,0,0.617956784996033
"349",69,-1,2,2,0.5,0.713034137700684,1.48168404202134,1.82329242797051,2.97747370735677,0.530235545141142,2.75272891658293,0.712353121789754,2.50221158268955,0.922461945512597,0,0,0,1.69988504423967
"350",70,-1,3,2,0.5,0.831339289170669,1.9266937669535,2.56837663533737,3.78110099839002,1.0668050123932,3.5164318068711,1.25457914182892,3.22427221466269,1.47321992817839,0,0,0,2.32552934610124
"351",71,-1,-3,3,0.5,1.08828621416812,-3.09438828481413,-2.00610207064601,-0.925000076184391,-5.18674627557135,-1.16029264524034,-4.72158302873076,-1.44833943876527,-4.2116911828028,0.996,1,1,-2.75590560666719
"352",72,-1,-2,3,0.5,0.561408460975574,-2.11865774694025,-1.7107407814552,-0.496517037220961,-4.02719735516685,-0.703464769243911,-3.64563170674039,-0.951378424498797,-3.2270704800895,0.944,0.97,0.996,-2.03659917107355
"353",73,-1,-1,3,0.5,0.998226265190857,-0.383557626470079,-1.15396297347543,0.475110138976993,-1.94578116961315,0.308161684550837,-1.71110785998212,0.112453571662345,-1.45091113423191,0,0.176,0.35,-0.650071710486237
